
0.204834, 255, 24
0.190094, 255, 26
0.205688, 255, 41
0.191498, 255, 32
0.208222, 255, 38
0.192170, 255, 44
0.209228, 255, 40
0.194947, 255, 39
0.180206, 255, 42
0.196228, 255, 46
0.181427, 255, 45
0.196503, 255, 45
0.180176, 255, 45
0.196900, 255, 49
0.182007, 255, 53
0.198059, 255, 53
0.183686, 255, 52
0.198059, 255, 51
0.184173, 255, 53
0.169342, 255, 56
0.183411, 255, 53
0.169067, 255, 55
0.185059, 255, 53
0.170562, 255, 58
0.185181, 255, 58
0.170379, 255, 56
0.185212, 255, 53
0.171051, 255, 60
0.184845, 255, 59
0.171264, 255, 55
0.187226, 255, 57
0.172241, 255, 58
0.158844, 255, 56
0.174804, 255, 56
0.159790, 255, 56
0.175689, 255, 57
0.161042, 255, 61
0.175995, 255, 55
0.160614, 255, 52
0.176300, 255, 55
0.159362, 255, 58
0.173858, 255, 57
0.159638, 255, 56
0.174927, 255, 59
0.162109, 255, 54
0.244873, 255, 61
0.162476, 255, 56
0.243866, 255, 58
0.160706, 255, 57
0.245514, 255, 54
0.164886, 255, 56
0.246215, 255, 55
0.261750, 255, 55
0.247497, 255, 59
0.165253, 255, 53
0.247650, 255, 57
0.234070, 255, 59
0.248138, 255, 19
0.233337, 255, 29
0.249634, 255, 27
0.235107, 255, 30
0.250976, 255, 24
0.235444, 255, 27
0.252472, 255, 28
0.239930, 255, 26
0.254760, 255, 27
0.240295, 255, 30
0.226013, 255, 27
0.242767, 255, 26
0.228637, 255, 26
0.244904, 255, 32
0.232270, 255, 27
0.246643, 255, 32
0.231018, 255, 34
0.218139, 255, 26
0.234040, 255, 27
0.219422, 255, 24
0.234894, 255, 29
0.221161, 255, 28
0.238648, 255, 26
0.224426, 255, 32
0.241180, 255, 33
0.226928, 255, 34
0.212494, 255, 31
0.226318, 255, 25
0.213288, 255, 31
0.229401, 255, 33
0.216370, 255, 30
0.232697, 255, 26
0.218719, 255, 23
0.234192, 255, 25
0.220612, 255, 27
0.205963, 255, 28
0.224090, 255, 28
0.210083, 255, 29
0.226105, 255, 32
0.208344, 255, 28
0.225494, 255, 34
0.211090, 255, 26
0.196533, 255, 28
0.212647, 255, 31
0.198944, 255, 25
0.215241, 255, 35
0.200927, 255, 27
0.216706, 255, 28
0.201294, 255, 27
0.216217, 255, 29
0.201477, 255, 29
0.217194, 255, 29
0.202606, 255, 26
0.189240, 255, 31
0.203796, 255, 30
0.190369, 255, 28
0.206634, 255, 28
0.192077, 255, 26
0.208985, 255, 27
0.196564, 255, 28
0.183044, 255, 32
0.200012, 255, 30
0.186004, 255, 30
0.202026, 255, 28
0.187073, 255, 31
0.202789, 255, 31
0.186981, 255, 31
0.201996, 255, 29
0.187744, 255, 21
0.174256, 255, 31
0.190338, 255, 24
0.175781, 255, 30
0.192566, 255, 32
0.176972, 255, 30
0.193177, 255, 32
0.177796, 255, 26
0.194305, 255, 33
0.179810, 255, 28
0.264007, 255, 26
0.182343, 255, 28
0.264862, 255, 26
0.182068, 255, 26
0.267029, 255, 21
0.185516, 255, 23
0.171142, 255, 29
0.187165, 255, 26
0.269226, 255, 28
0.254516, 255, 30
0.173156, 255, 30
0.255493, 255, 27
0.172699, 255, 22
0.256561, 255, 27
0.174865, 255, 27
0.259033, 255, 29
0.178253, 255, 23
0.261719, 255, 31
0.178619, 255, 32
0.262330, 255, 32
0.246857, 255, 28
0.263794, 254, 26
0.217255, 255, 179
0.249878, 179, 25
0.233887, 255, 42
0.266510, 42, 25
0.251526, 253, 28
0.232758, 255, 54
0.265351, 54, 28
0.216919, 255, 38
0.231995, 255, 44
0.264954, 44, 26
0.217132, 255, 40
0.233581, 255, 41
0.266205, 41, 20
0.218048, 255, 35
0.203125, 255, 32
0.218292, 255, 31
0.203033, 255, 34
0.218171, 255, 35
0.204132, 255, 29
0.220978, 255, 35
0.205261, 255, 30
0.221435, 255, 35
0.206054, 255, 30
0.221039, 255, 27
0.206054, 255, 34
0.222137, 255, 26
0.206421, 255, 36
0.220093, 255, 22
0.203766, 255, 30
0.219422, 255, 27
0.207031, 255, 32
0.192596, 255, 28
0.207794, 255, 30
0.191956, 255, 25
0.205811, 255, 29
0.189545, 255, 29
0.205658, 255, 30
0.190613, 255, 25
0.207153, 255, 21
0.193390, 255, 25
0.207734, 255, 24
0.191651, 255, 29
0.207886, 255, 34
0.193023, 255, 32
0.177826, 255, 39
0.210418, 39, 22
0.194275, 255, 34
0.179841, 255, 32
0.197632, 255, 30
0.181152, 255, 34
0.196380, 255, 30
0.181519, 255, 32
0.198333, 255, 28
0.183899, 255, 38
0.197632, 255, 25
0.182434, 255, 25
0.167389, 255, 30
0.182525, 255, 27
0.168854, 255, 31
0.182800, 255, 31
0.167267, 255, 33
0.181732, 255, 26
0.166473, 255, 27
0.180023, 255, 26
0.165832, 255, 29
0.181305, 255, 32
0.166016, 255, 30
0.181427, 255, 25
0.165741, 255, 25
0.181763, 255, 27
0.165222, 255, 26
0.180328, 255, 28
0.262085, 255, 29
0.179993, 255, 28
0.261017, 255, 30
0.179444, 255, 28
0.164032, 255, 35
0.246796, 255, 28
0.164855, 255, 27
0.248780, 255, 28
0.262756, 255, 27
0.248321, 255, 27
0.166351, 255, 30
0.249329, 255, 30
0.166840, 255, 30
0.250152, 255, 29
0.168366, 255, 40
0.252655, 255, 39
0.237121, 255, 37
0.254089, 255, 41
0.240723, 255, 43
0.255066, 255, 44
0.241669, 255, 39
0.258941, 255, 47
0.244904, 255, 46
0.259857, 255, 50
0.245911, 255, 56
0.231262, 255, 54
0.246949, 255, 51
0.232788, 255, 54
0.248016, 255, 60
0.233886, 255, 53
0.248749, 255, 54
0.233062, 255, 57
0.248535, 255, 52
0.234772, 255, 58
0.249146, 255, 57
0.233154, 255, 58
0.219849, 255, 62
0.235962, 255, 55
0.221100, 255, 58
-------------------------
0.236267, 255, 60
0.223084, 255, 61
0.238190, 255, 61
0.224701, 255, 56
0.239624, 255, 58
0.222778, 255, 59
0.238709, 255, 62
0.222747, 255, 65
0.238861, 255, 64
0.224426, 255, 60
0.210206, 255, 59
0.226989, 255, 63
0.212341, 255, 60
0.228760, 255, 69
0.246887, 255, 54
0.230438, 255, 147
0.263031, 147, 56
0.215332, 255, 69
0.263215, 245, 60
0.245514, 255, 59
0.262237, 254, 59
0.246277, 255, 57
0.232361, 255, 59
0.214478, 255, 234
0.247071, 234, 60
0.230988, 255, 58
0.246979, 253, 57
0.199676, 255, 173
0.232269, 173, 57
0.214325, 255, 69
0.231812, 253, 57
0.213562, 255, 73
0.246155, 73, 55
0.232452, 255, 58
0.247864, 246, 56
0.199310, 255, 69
0.246827, 255, 60
0.232239, 255, 56
0.247711, 255, 56
0.233704, 254, 59
0.185638, 255, 193
0.218231, 193, 59
0.200928, 255, 64
0.186127, 255, 62
0.201568, 255, 161
0.234161, 161, 57
0.187134, 255, 67
0.204010, 255, 60
0.191407, 255, 62
0.206451, 255, 55
0.192749, 255, 61
0.177429, 255, 59
0.192627, 255, 59
0.177429, 255, 61
0.194305, 255, 59
0.179199, 255, 65
0.195649, 255, 62
0.181030, 255, 56
0.196137, 255, 60
0.182281, 255, 57
0.197540, 255, 57
0.182251, 255, 54
0.170013, 255, 54
0.186188, 255, 59
0.171936, 255, 58
0.187622, 255, 58
0.171692, 255, 56
0.187073, 255, 57
0.169800, 255, 53
0.187744, 255, 55
0.173919, 255, 57
0.159943, 255, 55
0.175842, 255, 58
0.159882, 255, 54
0.175262, 255, 51
0.160919, 255, 57
0.176605, 255, 58
0.162323, 255, 54
0.179383, 255, 58
0.165497, 255, 56
0.181213, 255, 57
0.166992, 255, 53
0.248932, 255, 56
0.166320, 255, 57
0.248047, 255, 54
0.264069, 255, 58
0.249177, 255, 56
0.264801, 255, 58
0.249085, 255, 60
0.263672, 255, 54
0.248931, 255, 56
0.263183, 255, 57
0.247376, 255, 55
0.262909, 255, 55
0.248718, 255, 52
0.263581, 255, 53
0.248413, 255, 56
0.235840, 255, 57
0.253601, 255, 50
0.237335, 255, 56
0.253327, 255, 50
0.238434, 255, 55
0.253479, 255, 56
0.240204, 255, 52
0.254822, 255, 53
0.240723, 255, 55
0.256439, 255, 56
0.241913, 255, 55
0.227264, 255, 57
0.242889, 255, 54
0.228485, 255, 54
0.242736, 255, 51
0.228027, 255, 54
0.243836, 255, 52
0.228058, 255, 50
0.243561, 255, 54
0.227936, 255, 57
0.244995, 255, 54
0.229035, 255, 51
0.243347, 255, 56
0.228241, 255, 57
0.244384, 255, 55
0.227021, 255, 52
0.212585, 255, 57
0.229126, 255, 53
0.214111, 255, 54
0.229096, 255, 53
0.214050, 255, 54
0.229920, 255, 52
0.214478, 255, 54
0.227966, 255, 51
0.215607, 255, 53
0.232056, 255, 54
0.216156, 255, 49
0.232697, 255, 53
0.216462, 255, 55
0.201995, 255, 47
0.217896, 255, 54
0.202697, 255, 55
0.217865, 255, 50
0.202026, 255, 52
0.217926, 255, 57
0.204071, 255, 55
0.220367, 255, 54
0.204071, 255, 55
0.219421, 255, 54
0.205536, 255, 56
0.192718, 255, 54
0.208924, 255, 51
0.194336, 255, 53
0.208862, 255, 54
0.193725, 255, 54
0.205963, 255, 50
0.191467, 255, 52
0.207642, 255, 53
0.193359, 255, 55
0.209259, 255, 54
0.195099, 255, 52
0.211335, 255, 53
0.196899, 255, 52
0.182099, 255, 56
0.197693, 255, 52
0.181824, 255, 53
0.197632, 255, 52
0.181580, 255, 53
0.196991, 255, 50
0.180878, 255, 52
0.196106, 255, 59
0.181488, 255, 52
0.197602, 255, 53
0.183228, 255, 53
0.198333, 255, 52
0.183593, 255, 56
0.198547, 255, 54
0.183746, 255, 54
0.168487, 255, 54
0.186920, 255, 53
0.172577, 255, 57
0.188629, 255, 51
0.173951, 255, 53
0.187866, 255, 53
0.172242, 255, 52
0.187897, 255, 57
0.173401, 255, 57
0.186737, 255, 55
0.170227, 255, 55
0.185761, 255, 53
0.172180, 255, 54
0.253785, 255, 55
0.171539, 255, 53
0.255066, 255, 52
0.171356, 255, 53
0.251953, 255, 57
0.167603, 255, 56
0.249420, 255, 55
0.169311, 255, 55
0.251160, 255, 51
0.169342, 255, 54
0.253051, 255, 52
0.169830, 255, 56
0.252319, 255, 55
0.169098, 255, 56
0.253388, 255, 54
0.170227, 255, 56
0.253326, 255, 52
0.170654, 255, 52
0.252349, 255, 51
0.169068, 255, 53
0.252990, 255, 55
0.237945, 255, 53
0.253327, 255, 57
0.238617, 255, 55
0.252930, 255, 55
0.238465, 255, 56
0.253601, 255, 54
0.238617, 255, 55
0.254303, 255, 57
0.241638, 255, 54
0.226624, 255, 54
0.243072, 255, 53
0.228241, 255, 54
0.244568, 255, 51
0.230041, 255, 49
0.244506, 255, 53
0.228821, 255, 52
0.245971, 255, 53
0.230103, 255, 50
0.245575, 255, 52
0.227417, 255, 54
0.243286, 255, 53
0.227478, 255, 53
0.241668, 255, 53
0.226868, 255, 54
0.242645, 255, 52
0.229950, 255, 52
0.215362, 255, 53
0.230347, 255, 53
0.216675, 255, 54
0.231750, 255, 51
0.216095, 255, 51
0.230133, 255, 52
0.214172, 255, 55
0.230164, 255, 57
0.214203, 255, 51
0.230529, 255, 54
0.214478, 255, 55
0.228607, 255, 54
0.213959, 255, 51
0.198608, 255, 53
0.214386, 255, 51
0.198944, 255, 53
0.214447, 255, 54
0.198731, 255, 55
0.215393, 255, 23
0.199432, 255, 29
0.212189, 255, 36
0.198761, 255, 31
0.213318, 255, 30
0.199585, 255, 28
0.213318, 255, 29
0.198700, 255, 27
0.212097, 255, 22
0.197296, 255, 24
0.213775, 255, 31
0.201081, 255, 23
0.184631, 255, 34
0.198822, 255, 31
0.184997, 255, 27
0.201905, 255, 34
0.187133, 255, 32
0.202911, 255, 31
0.188110, 255, 27
0.204925, 255, 30
0.191284, 255, 26
0.205627, 255, 27
0.190582, 255, 32
0.177246, 255, 26
0.190094, 255, 30
0.172943, 255, 26
0.190277, 255, 32
0.174469, 255, 32
0.191193, 255, 27
0.177337, 255, 29
0.192444, 255, 28
0.177856, 255, 25
0.193940, 255, 32
0.178802, 255, 29
0.193725, 255, 28
0.178925, 254, 31
0.262116, 255, 31
0.179901, 255, 24
0.263031, 255, 29
0.179413, 255, 31
0.262268, 255, 30
0.180054, 253, 30
0.262237, 255, 27
0.180054, 255, 27
0.261993, 255, 23
0.147308, 255, 50
0.179932, 50, 28
0.229523, 255, 52
0.262085, 52, 22
0.149384, 255, 216
0.182007, 216, 28
0.265259, 252, 28
0.218262, 255, 55
0.250824, 55, 25
0.267212, 255, 24
0.220276, 255, 237
0.253021, 237, 31
0.268036, 255, 28
0.252747, 255, 30
0.268341, 255, 27
0.253326, 255, 30
0.269684, 254, 27
0.222657, 255, 195
0.255249, 195, 30
0.242798, 255, 27
0.260315, 254, 27
0.212586, 255, 56
0.245179, 56, 28
0.261841, 255, 27
0.246582, 250, 27
0.228821, 255, 53
0.261444, 53, 27
0.245117, 254, 26
0.228974, 255, 139
0.261566, 139, 16
0.215301, 255, 48
0.247894, 48, 27
0.203186, 255, 45
0.235779, 45, 26
0.218201, 255, 52
0.250824, 52, 24
0.202911, 255, 44
0.235534, 44, 25
0.250823, 241, 26
0.203765, 255, 54
0.236389, 54, 25
0.220124, 255, 45
0.252747, 45, 25
0.205444, 255, 39
0.219940, 255, 51
0.252411, 51, 25
0.205780, 255, 45
0.238403, 45, 25
0.221772, 255, 37
0.254364, 37, 21
0.208465, 255, 31
0.193390, 255, 35
0.207763, 255, 34
0.192230, 255, 35
0.207794, 255, 39
0.193573, 255, 40
0.209198, 255, 35
0.193207, 255, 38
0.207611, 255, 32
0.192169, 255, 41
0.224762, 41, 25
0.209564, 255, 36
0.242005, 36, 19
0.194367, 255, 41
0.209717, 255, 52
0.242341, 52, 23
0.226502, 255, 28
0.210327, 255, 85
0.242919, 85, 24
0.227906, 255, 28
0.212830, 240, 26
0.228882, 255, 30
0.214386, 255, 28
0.230499, 255, 30
0.215698, 255, 31
0.233124, 255, 27
0.216797, 255, 27
0.233063, 255, 29
0.219635, 255, 27
0.205384, 255, 31
0.221588, 255, 28
0.206757, 255, 31
0.223664, 255, 28
0.207947, 255, 33
0.224212, 255, 29
0.208618, 255, 28
0.223083, 255, 26
0.207428, 255, 25
0.221771, 255, 23
0.204986, 255, 31
0.220489, 255, 32
0.206757, 255, 28
0.192596, 255, 30
0.206726, 255, 31
0.193329, 255, 30
0.208557, 255, 28
0.195008, 255, 25
0.211182, 255, 25
0.196717, 255, 26
0.212127, 255, 34
0.197419, 255, 32
0.213958, 255, 26
0.197723, 255, 28
0.183014, 255, 28
0.198212, 255, 29
0.182769, 255, 30
0.198975, 255, 29
0.185211, 255, 29
