Log Count,Time Stamp,Acceleration x,Acceleration y,Acceleration z,Gyro x,Gyro y,Gyro z,Vertical Speed,Desired Height,Actual Height,Throttle,Desired Pitch,Actual Pitch,Pitch Adjustment,Desired Roll,Actual Roll,Roll Adjustment,Desired Yaw,Actual Yaw,Yaw Adjustment,Blob x-coord,
4901,409.81063,0.076172,-0.10957,0.96709,-20.664944,-1.020959,10.384171,-1.70002,40,39.439999,0.59629,0,-0.777944,0.006322,0,-0.680476,0.022784,-6.245258,-4.567446,-0.034301,130,30
4902,409.815613,-0.115234,0.074023,0.990527,3.785345,39.725726,11.915276,-1.70002,40,39.439999,0.596301,0,-0.527882,-0.030982,0,-0.624449,0.001056,-6.245258,-4.508072,-0.036733,130,30
4903,409.820593,-0.052734,0.116992,0.99834,4.585536,-21.165387,5.134666,-1.70002,40,39.439999,0.596312,0,-0.606975,0.022708,0,-0.547189,-0.000182,-6.245258,-4.482502,-0.02999,130,30
4904,409.825578,0.158203,-0.062695,0.96709,-16.397258,-45.613397,5.790854,-1.70002,40,39.439999,0.596323,0,-0.896342,0.046063,0,-0.649965,0.018847,-6.245258,-4.453634,-0.03108,130,30
4905,409.830573,0.033203,-0.066602,1.010059,-19.509112,31.667954,10.6029,-1.70002,40,39.439999,0.596334,0,-0.746996,-0.02242,0,-0.768115,0.022387,-6.245258,-4.400673,-0.036859,130,30
4906,409.835568,-0.166016,0.07793,1.017871,-1.015803,35.330578,5.790854,-1.70002,40,39.439999,0.596346,0,-0.499277,-0.027346,0,-0.734304,0.006013,-6.245258,-4.371748,-0.032223,130,30
4907,409.840538,0.060547,0.074023,0.990527,17.032955,-54.403694,6.009584,-2.549934,40,39.304001,0.598603,0,-0.78985,0.05299,0,-0.612315,-0.010589,-6.245258,-4.34188,-0.032869,130,30
4908,409.845532,0.166016,-0.050977,0.99834,-13.818863,-15.671453,5.572125,-2.549934,40,39.304001,0.598617,0,-0.931012,0.020176,0,-0.69615,0.016919,-6.245258,-4.314053,-0.0328,130,30
4909,409.850506,-0.115234,-0.035352,1.002246,-16.041616,53.185868,9.509253,-2.549934,40,39.304001,0.598631,0,-0.61429,-0.042125,0,-0.783544,0.019469,-6.245258,-4.266754,-0.037583,130,30
4910,409.855518,-0.138672,0.058398,0.990527,11.342707,-8.25464,4.478478,-2.549934,40,39.304001,0.598645,0,-0.593107,0.011344,0,-0.695316,-0.005044,-6.245258,-4.244308,-0.032628,130,30
4911,409.860476,0.173828,0.050586,0.970996,21.478463,-64.384342,4.04102,-2.549934,40,39.304001,0.598659,0,-0.979897,0.063027,0,-0.561235,-0.014825,-6.245258,-4.224272,-0.03245,130,30
4912,409.865476,0.076172,-0.043164,1.037402,-17.997639,16.376502,5.790854,-2.549934,40,39.304001,0.598673,0,-0.922494,-0.007851,0,-0.662224,0.020329,-5.935861,-4.195318,-0.030367,133,27
4913,409.870434,-0.193359,-0.019727,0.982715,-7.506243,42.930523,5.572125,-2.549934,40,39.304001,0.598686,0,-0.623715,-0.03311,0,-0.70115,0.011445,-5.935861,-4.167691,-0.030523,133,27
4914,409.875421,0.017578,0.097461,0.963184,35.348446,-29.955684,5.790854,-2.549934,40,39.304001,0.5987,0,-0.775284,0.031554,0,-0.477304,-0.027515,-5.935861,-4.138813,-0.031156,133,27
4915,409.880402,0.205078,0.04668,0.986621,8.497583,-31.695428,1.853726,2.55003,40,39.644001,0.587148,0,-1.012222,0.034726,0,-0.41032,-0.004551,-5.935861,-4.129579,-0.027162,133,27
4916,409.885402,-0.060547,-0.074414,1.037402,-28.577947,26.723413,6.884501,2.55003,40,39.644001,0.587155,0,-0.848273,-0.017399,0,-0.577309,0.028969,-5.935861,-4.095157,-0.032911,133,27
4917,409.890386,-0.181641,-0.011914,0.970996,13.031999,12.439183,5.134666,2.55003,40,39.644001,0.587162,0,-0.703581,-0.005943,0,-0.512037,-0.007798,-5.935861,-4.069566,-0.031435,133,27
4918,409.895366,0.138672,0.124805,0.994434,41.572155,-43.507391,2.728643,2.55003,40,39.644001,0.587169,0,-0.971543,0.04475,0,-0.248883,-0.034541,-5.935861,-4.055977,-0.029106,133,27
4919,409.900345,0.126953,-0.011914,1.068652,-27.155385,-3.310098,4.478478,2.55003,40,39.644001,0.587176,0,-1.030496,0.010083,0,-0.38407,0.026379,-5.935861,-4.033678,-0.031249,133,27
4920,409.905474,-0.142578,-0.121289,1.025684,-31.600892,38.352244,1.853726,2.55003,40,39.644001,0.587183,0,-0.770344,-0.028091,0,-0.589452,0.031692,-5.935861,-4.024171,-0.028633,133,27
4921,409.910317,-0.068359,0.042773,0.974902,38.10466,-16.312411,9.727982,2.55003,40,39.644001,0.58719,0,-0.81406,0.019918,0,-0.381946,-0.030586,-5.935861,-3.977058,-0.037537,133,27
4922,409.915328,0.181641,0.124805,1.02959,28.235634,-26.018363,2.072455,2.55003,40,39.644001,0.587197,0,-1.01062,0.029761,0,-0.186465,-0.023338,-5.935861,-3.966673,-0.029665,133,27
4923,409.920284,0.001953,-0.082227,1.056934,-47.604715,16.284937,4.04102,4.250145,40,39.644001,0.583804,0,-0.924176,-0.007759,0,-0.449817,0.044683,-5.660841,-3.946646,-0.028166,136,24
4924,409.92526,-0.154297,-0.101758,0.974902,-7.239512,23.793314,2.728643,4.250145,40,39.644001,0.583811,0,-0.734543,-0.015636,0,-0.523905,0.009975,-5.660841,-3.933068,-0.026982,136,24
4925,409.930242,0.041016,0.116992,0.990527,53.663933,-23.546092,10.384171,4.250145,40,39.644001,0.583818,0,-0.862968,0.026572,0,-0.203789,-0.045408,-5.660841,-3.881334,-0.035721,136,24
4926,409.935219,0.142578,0.070117,1.084277,0.40676,-20.066599,0.760079,4.250145,40,39.644001,0.583825,0,-1.010538,0.024566,0,-0.171395,0.000842,-5.660841,-3.877551,-0.025695,136,24
4927,409.940248,-0.064453,-0.136914,1.037402,-46.093246,25.166799,0.760079,4.250145,40,39.644001,0.583833,0,-0.851805,-0.016015,0,-0.4531,0.043387,-5.660841,-3.873729,-0.025749,136,24
4928,409.945219,-0.099609,-0.011914,0.963184,18.099877,5.754895,6.665772,4.250145,40,39.644001,0.58384,0,-0.774227,0.000383,0,-0.363821,-0.013255,-5.660841,-3.840594,-0.032396,136,24
4929,409.950234,0.103516,0.163867,1.010059,41.749976,-29.497856,7.759419,4.250145,40,39.644001,0.583847,0,-0.958088,0.03243,0,-0.084244,-0.035846,-5.660841,-3.80168,-0.034084,136,24
4930,409.955202,0.072266,-0.031445,1.049121,-20.042572,-4.592016,-2.73959,4.250145,40,39.644001,0.583854,0,-1.00257,0.011007,0,-0.192968,0.018838,-5.660841,-3.815291,-0.0229,136,24
4931,409.960239,-0.099609,-0.133008,0.959277,-15.774886,24.068011,0.32262,2.549934,40,39.848,0.586441,0,-0.831794,-0.015196,0,-0.326016,0.016042,-5.660841,-3.813666,-0.026129,136,24
4932,409.965147,-0.037109,0.101367,0.963184,29.836015,-2.943836,8.853065,2.549934,40,39.848,0.586444,0,-0.823956,0.008321,0,-0.132636,-0.025111,-5.660841,-3.770215,-0.035669,136,24
4933,409.970153,0.119141,0.113086,1.017871,7.341751,-32.519518,0.760079,2.549934,40,39.848,0.586447,0,-1.028176,0.035557,0,-0.046948,-0.006079,-5.660841,-3.76641,-0.027247,136,24
4934,409.975107,0.017578,-0.133008,1.002246,-33.823644,8.776559,-5.801801,2.549934,40,39.848,0.58645,0,-0.98489,-0.000783,0,-0.265994,0.031374,-5.420199,-3.795152,-0.016614,139,21
4935,409.98021,-0.095703,-0.07832,0.920215,11.787258,11.157264,3.82229,2.549934,40,39.848,0.586453,0,-0.877903,-0.003608,0,-0.237846,-0.008626,-5.420199,-3.775647,-0.026965,139,21
4936,409.985067,-0.001953,0.159961,0.970996,34.192614,9.417518,9.509253,2.549934,40,39.848,0.586456,0,-0.825141,-0.002458,0,-0.0012,-0.02983,-5.420199,-3.729461,-0.033565,139,21
4937,409.990232,0.087891,0.034961,1.002246,-0.037791,-19.700337,-4.926884,2.549934,40,39.848,0.58646,0,-0.956566,0.02387,0,0.015329,-0.000074,-5.420199,-3.754908,-0.018092,139,21
4938,409.995052,-0.029297,-0.14082,0.970996,-23.598978,9.600649,-4.708154,2.549934,40,39.848,0.586462,0,-0.891002,-0.002158,0,-0.155871,0.021682,-5.420199,-3.777601,-0.018005,139,21
4939,410.000347,-0.099609,0.011523,0.955371,32.770049,28.737857,9.071794,5.099869,40,40.051998,0.580545,0,-0.689887,-0.020262,0,0.024599,-0.028769,-5.420199,-3.729566,-0.033106,139,21
4940,410.005018,0.029297,0.156055,1.010059,34.903893,-18.876247,1.197538,5.099869,40,40.051998,0.580545,0,-0.784264,0.021948,0,0.252158,-0.03222,-5.420199,-3.723972,-0.024938,139,21
4941,410.010191,0.080078,-0.054883,1.013965,-27.599934,-14.114837,-10.832577,5.099869,40,40.051998,0.580543,0,-0.883736,0.018487,0,0.088186,0.02347,-5.420199,-3.780009,-0.011558,139,21
4942,410.014985,-0.060547,-0.097852,0.978809,-9.640086,19.76443,2.509914,5.099869,40,40.051998,0.580542,0,-0.757259,-0.011961,0,0.001991,0.008399,-5.420199,-3.767977,-0.025698,139,21
4943,410.01997,-0.068359,0.093555,0.99834,31.4364,9.325952,9.727982,5.099869,40,40.051998,0.580541,0,-0.676754,-0.003414,0,0.198529,-0.028819,-5.420199,-3.719483,-0.033934,139,21
4944,410.024956,0.076172,0.097461,1.025684,20.411541,-25.743666,-4.489425,5.099869,40,40.051998,0.58054,0,-0.82987,0.028259,0,0.339759,-0.020184,-5.202475,-3.741867,-0.015693,141,19
4945,410.029928,0.056641,-0.097852,0.990527,-30.533968,0.444091,-7.551637,5.099869,40,40.051998,0.580539,0,-0.845225,0.005513,0,0.147567,0.025616,-5.202475,-3.779414,-0.011962,141,19
4946,410.034906,-0.068359,-0.050977,0.974902,-3.860927,5.938026,6.665772,5.099869,40,40.051998,0.580538,0,-0.78023,0.000265,0,0.107598,0.002618,-5.202475,-3.746232,-0.027313,141,19
4947,410.039898,-0.037109,0.097461,1.021777,26.901981,6.670551,6.665772,8.500099,40,40.528,0.571823,0,-0.725973,-0.000753,0,0.28184,-0.025444,-5.202475,-3.712956,-0.027778,141,19
4948,410.044893,0.123047,0.003711,0.994434,4.763357,-31.603863,-8.426554,8.500099,40,40.528,0.571813,0,-0.928452,0.034061,0,0.307044,-0.0063,-5.202475,-3.755047,-0.011386,141,19
4949,410.049875,0.029297,-0.117383,0.978809,-32.667812,8.95969,-1.645944,8.500099,40,40.528,0.571802,0,-0.889621,-0.001608,0,0.095418,0.027842,-5.202475,-3.763247,-0.018372,141,19
4950,410.054873,-0.087891,0.007617,0.974902,13.47655,15.918675,6.009584,8.500099,40,40.528,0.571792,0,-0.766326,-0.008542,0,0.16677,-0.012925,-5.202475,-3.733211,-0.026808,141,19
4951,410.059851,0.013672,0.101367,1.013965,21.656283,-9.07873,0.760079,8.500099,40,40.528,0.571781,0,-0.810862,0.013584,0,0.316143,-0.021106,-5.202475,-3.729428,-0.021364,141,19
4952,410.064829,0.099609,-0.050977,0.951465,-9.195536,-23.362961,-9.5202,8.500099,40,40.528,0.571771,0,-0.963631,0.027115,0,0.248061,0.006293,-5.202475,-3.776819,-0.009936,141,19
4953,410.069811,-0.033203,-0.086133,0.96709,-14.352325,17.658421,0.54135,8.500099,40,40.528,0.57176,0,-0.854663,-0.009443,0,0.140101,0.011547,-5.202475,-3.774122,-0.02051,141,19
4954,410.074797,-0.076172,0.058398,0.978809,15.877123,6.395854,3.603561,8.500099,40,40.528,0.57175,0,-0.78398,-0.000108,0,0.244423,-0.015562,-5.202475,-3.756155,-0.023968,141,19
4955,410.079779,0.048828,0.066211,0.955371,-3.060736,-8.804033,-4.270696,7.649994,40,40.664001,0.572893,0,-0.842704,0.013566,0,0.258347,0.000867,-5.019128,-3.777431,-0.012865,144,16
4956,410.084754,0.076172,-0.082227,0.920215,-5.46131,-34.442397,-7.332907,7.649994,40,40.664001,0.572879,0,-1.040785,0.037323,0,0.194237,0.00341,-5.019128,-3.813913,-0.009149,144,16
4957,410.089735,-0.048828,-0.027539,0.974902,4.140985,14.453625,0.54135,7.649994,40,40.664001,0.572866,0,-0.940493,-0.006047,0,0.203371,-0.005033,-5.019128,-3.811216,-0.017433,144,16
4958,410.094711,-0.060547,0.081836,0.963184,11.787258,8.318731,1.416267,7.649994,40,40.664001,0.572853,0,-0.865897,-0.001214,0,0.297382,-0.012362,-5.019128,-3.804169,-0.018447,144,16
4959,410.099715,0.080078,0.031055,0.920215,4.674446,-28.582199,-5.801801,7.649994,40,40.664001,0.57284,0,-1.037343,0.032185,0,0.334489,-0.006414,-5.019128,-3.833201,-0.010483,144,16
4960,410.104702,0.052734,-0.066602,0.947559,-9.817907,-24.370182,-5.583072,7.649994,40,40.664001,0.572826,0,-1.173251,0.029458,0,0.256093,0.00678,-5.019128,-3.861044,-0.010323,144,16
4961,410.109685,-0.068359,-0.004102,0.994434,0.58458,14.178928,1.416267,7.649994,40,40.664001,0.572813,0,-1.065496,-0.004935,0,0.257275,-0.002306,-5.019128,-3.853986,-0.017752,144,16
4962,410.114677,-0.021484,0.058398,0.959277,7.697391,0.993484,-0.552297,7.649994,40,40.664001,0.5728,0,-1.042956,0.006414,0,0.320837,-0.008957,-5.019128,-3.856744,-0.015652,144,16
4963,410.119653,0.107422,-0.008008,0.912402,-1.282533,-33.709873,-6.895448,-8.500004,40,39.848,0.608367,0,-1.250321,0.038146,0,0.310434,-0.001048,-5.019128,-3.891056,-0.00853,144,16
4964,410.12464,0.029297,-0.039258,0.974902,-19.153471,-2.760705,-2.95832,-8.500004,40,39.848,0.60837,0,-1.267016,0.011255,0,0.198451,0.015329,-5.019128,-3.905809,-0.012447,144,16
4965,410.129622,-0.083984,0.023242,0.994434,9.386684,13.53797,0.54135,-8.500004,40,39.848,0.608373,0,-1.155199,-0.003749,0,0.255063,-0.009972,-5.019128,-3.903112,-0.016149,144,16
4966,410.134599,0.001953,0.034961,0.920215,0.051119,-8.346205,-1.208485,-8.500004,40,39.848,0.608376,0,-1.188357,0.01558,0,0.27122,-0.001938,-4.8587,-3.909127,-0.011993,146,14
4967,410.139587,0.103516,-0.023633,0.959277,-8.484255,-26.750887,-7.332907,-8.500004,40,39.848,0.608379,0,-1.356522,0.032815,0,0.218874,0.005876,-4.8587,-3.945703,-0.005069,146,14
4968,410.144553,-0.041016,-0.023633,1.025684,-10.084637,14.819887,-2.520861,-8.500004,40,39.848,0.608382,0,-1.25641,-0.004161,0,0.159825,0.007685,-4.8587,-3.958221,-0.009933,146,14
4969,410.149537,-0.083984,0.031055,1.013965,0.85131,5.297067,0.32262,-8.500004,40,39.848,0.608385,0,-1.185958,0.003657,0,0.177536,-0.001982,-4.8587,-3.956613,-0.012933,146,14
4970,410.154539,0.052734,0.011523,0.96709,-9.728997,-20.432863,-4.708154,-8.500004,40,39.848,0.608388,0,-1.300865,0.026913,0,0.134821,0.007549,-4.8587,-3.980163,-0.007336,146,14
4971,410.159532,0.068359,-0.035352,1.021777,-8.928805,-6.78959,-4.270696,-0.85001,40,40.596001,0.590084,0,-1.352324,0.015366,0,0.077042,0.007254,-4.8587,-4.001487,-0.007497,146,14
4972,410.164505,-0.076172,0.007617,1.084277,-2.438365,13.171707,-0.989756,-0.85001,40,40.596001,0.590072,0,-1.247544,-0.002785,0,0.069242,0.001644,-4.8587,-4.006409,-0.010864,146,14
4973,410.1695,-0.037109,0.031055,1.013965,-4.394388,-0.105303,-4.051967,-0.85001,40,40.596001,0.59006,0,-1.222976,0.00863,0,0.061626,0.003405,-4.8587,-4.026648,-0.007374,146,14
4974,410.174478,0.080078,-0.000195,1.010059,-3.772017,-15.030492,-3.833237,-0.85001,40,40.596001,0.590049,0,-1.320633,0.022336,0,0.044367,0.002982,-4.8587,-4.04573,-0.007337,146,14
4975,410.179463,0.009766,-0.019727,1.06084,7.964122,0.169394,-2.95832,-0.85001,40,40.596001,0.590037,0,-1.313312,0.009021,0,0.077596,-0.007492,-4.8587,-4.060478,-0.008047,146,14
4976,410.184461,-0.072266,0.023242,1.06084,-5.63913,9.966912,-1.645944,-0.85001,40,40.596001,0.590025,0,-1.225129,-0.000145,0,0.060101,0.004501,-4.8587,-4.068704,-0.009307,146,14
4977,410.189418,0.017578,0.007617,0.955371,-5.105669,-15.122058,-2.95832,-0.85001,40,40.596001,0.590013,0,-1.297466,0.022255,0,0.039775,0.004178,-4.72119,-4.083368,-0.005808,148,12
4978,410.194403,0.060547,0.003711,0.978809,-2.349455,-4.134188,-3.177049,-0.85001,40,40.596001,0.590001,0,-1.333445,0.012917,0,0.031367,0.001831,-4.72119,-4.099206,-0.005358,148,12
4979,410.19938,-0.029297,0.003711,1.041309,-7.150602,-1.295655,-1.427214,7.649994,40,40.459999,0.573536,0,-1.317574,0.010329,0,-0.000775,0.006245,-4.72119,-4.106309,-0.007091,148,12
4980,410.20436,-0.025391,0.007617,0.99834,-9.817907,7.860903,-2.520861,7.649994,40,40.459999,0.573527,0,-1.257615,0.00192,0,-0.044185,0.008876,-4.72119,-4.118863,-0.00577,148,12
4981,410.209368,0.044922,0.003711,0.900684,4.407716,-7.979943,-1.864673,7.649994,40,40.459999,0.573518,0,-1.308021,0.016096,0,-0.018273,-0.003719,-4.72119,-4.128201,-0.006327,148,12
4982,410.214348,0.029297,0.023242,0.959277,0.40676,-1.570352,-3.177049,7.649994,40,40.459999,0.573508,0,-1.318122,0.010573,0,-0.004054,-0.000327,-4.72119,-4.144023,-0.004732,148,12
4983,410.219331,-0.025391,-0.000195,1.013965,-5.81695,2.366968,-1.864673,7.649994,40,40.459999,0.573499,0,-1.285458,0.006909,0,-0.030897,0.005292,-4.72119,-4.153315,-0.005976,148,12
4984,410.224324,0.009766,-0.019727,0.912402,-8.217525,-4.31732,-2.302132,7.649994,40,40.459999,0.57349,0,-1.301015,0.01285,0,-0.078452,0.007719,-4.72119,-4.164809,-0.005358,148,12
4985,410.229303,0.017578,-0.011914,0.908496,-6.439321,8.95969,-2.520861,7.649994,40,40.459999,0.573481,0,-1.254374,0.000938,0,-0.113235,0.00641,-4.72119,-4.17736,-0.004953,148,12
4986,410.234281,-0.009766,0.019336,0.978809,7.875212,-5.416107,-4.051967,7.649994,40,40.459999,0.573472,0,-1.266862,0.013571,0,-0.063296,-0.006431,-4.72119,-4.197531,-0.003068,148,12
4987,410.239278,0.009766,-0.004102,0.974902,-2.616185,-2.394442,-2.95832,-10.200024,40,39.779999,0.611896,0,-1.272683,0.010975,0,-0.075596,0.002811,-4.606599,-4.212314,-0.002407,150,10
4988,410.244237,0.009766,-0.023633,0.845996,-8.750985,-0.929393,-2.302132,-10.200024,40,39.779999,0.611901,0,-1.271789,0.00969,0,-0.127844,0.008529,-4.606599,-4.22373,-0.002935,150,10
4989,410.249231,-0.009766,0.01543,0.912402,4.941177,-1.478786,-3.395779,-10.200024,40,39.779999,0.611905,0,-1.264336,0.010117,0,-0.093411,-0.00366,-4.606599,-4.240689,-0.001553,150,10
4990,410.254202,0.009766,0.019336,0.994434,3.785345,-8.895598,-2.73959,-10.200024,40,39.779999,0.611909,0,-1.302045,0.016853,0,-0.063972,-0.002857,-4.606599,-4.254307,-0.00205,150,10
4991,410.259202,0.033203,-0.027539,0.928027,-11.41829,-2.119746,-4.708154,-10.200024,40,39.779999,0.611914,0,-1.316924,0.011044,0,-0.130592,0.010876,-4.606599,-4.277848,0.00034,150,10
4992,410.264187,-0.013672,-0.027539,0.881152,-4.927849,10.699436,-0.552297,-10.200024,40,39.779999,0.611918,0,-1.246809,-0.000633,0,-0.165139,0.005453,-4.606599,-4.280601,-0.003973,150,10
4993,410.269172,-0.005859,0.034961,0.978809,23.256666,-11.093173,-4.270696,-10.200024,40,39.779999,0.611922,0,-1.288983,0.018679,0,-0.032012,-0.020072,-4.606599,-4.30189,0.000218,150,10
4994,410.27416,0.060547,0.019336,1.033496,-1.193623,-11.551001,-4.489425,-10.200024,40,39.779999,0.611927,0,-1.360077,0.019575,0,-0.027909,0.001236,-4.606599,-4.324283,0.000759,150,10
4995,410.279152,0.029297,-0.039258,0.920215,-6.972782,2.183837,-1.208485,-8.500004,40,39.779999,0.608531,0,-1.35152,0.00753,0,-0.078098,0.00663,-4.606599,-4.330316,-0.002592,150,10
4996,410.284118,-0.044922,0.003711,0.947559,5.652458,13.171707,-2.302132,-8.500004,40,39.779999,0.608536,0,-1.255824,-0.002727,0,-0.046105,-0.004611,-4.606599,-4.341749,-0.001287,150,10
4997,410.289119,0.033203,0.042773,1.053027,5.207907,-16.403977,-3.614508,-8.500004,40,39.779999,0.60854,0,-1.340077,0.023671,0,-0.001001,-0.004538,-4.606599,-4.359825,0.000339,150,10
4998,410.294091,0.080078,-0.023633,1.041309,-10.529188,-6.698025,-5.583072,-8.500004,40,39.779999,0.608544,0,-1.394262,0.015579,0,-0.060466,0.009611,-4.526384,-4.387584,0.003909,153,7
4999,410.29907,-0.025391,-0.050977,0.955371,-3.149646,20.130692,0.32262,-8.500004,40,39.779999,0.608549,0,-1.272369,-0.008685,0,-0.095919,0.003418,-4.526384,-4.385977,-0.002298,153,7
5000,410.304042,-0.033203,0.054492,0.994434,21.745193,0.718788,-0.989756,-8.500004,40,39.779999,0.608553,0,-1.244409,0.00806,0,0.036879,-0.019234,-4.526384,-4.390899,-0.000855,153,7
5001,410.309038,0.091797,0.038867,1.084277,0.317849,-13.840141,-5.801801,-8.500004,40,39.779999,0.608557,0,-1.338022,0.021419,0,0.055132,-0.000662,-4.526384,-4.419884,0.004589,153,7
5002,410.314032,0.041016,-0.074414,0.970996,-20.842765,5.938026,-1.427214,-8.500004,40,39.779999,0.608562,0,-1.315296,0.004001,0,-0.078562,0.018737,-4.526384,-4.427012,0.000107,153,7
5003,410.319016,-0.083984,-0.043164,0.931934,2.096052,23.701749,0.760079,3.399944,40,40.051998,0.583673,0,-1.149714,-0.012657,0,-0.085058,-0.001235,-4.526384,-4.423223,-0.002236,153,7
5004,410.324008,0.025391,0.062305,1.037402,15.966034,-16.312411,-2.520861,3.399944,40,40.051998,0.583672,0,-1.231098,0.02283,0,0.021613,-0.014084,-4.526384,-4.435808,0.001375,153,7
5005,410.328985,0.123047,-0.011914,1.041309,-15.952706,-9.994385,-5.583072,3.399944,40,40.051998,0.583671,0,-1.319378,0.017933,0,-0.060219,0.014342,-4.526384,-4.463594,0.00497,153,7
5006,410.333972,-0.033203,-0.070508,0.892871,-17.108538,36.887192,1.634997,3.399944,40,40.051998,0.58367,0,-1.110436,-0.024438,0,-0.175505,0.016155,-4.526384,-4.455441,-0.002703,153,7
5007,410.338969,-0.087891,0.034961,0.912402,30.369477,-0.654696,0.32262,3.399944,40,40.051998,0.583669,0,-1.064194,0.008001,0,-0.005746,-0.026462,-4.526384,-4.453829,-0.001351,153,7
5008,410.343933,0.107422,0.062305,1.041309,13.12091,-22.538872,-5.583072,3.399944,40,40.051998,0.583668,0,-1.209084,0.02811,0,0.085794,-0.012049,-4.526384,-4.481543,0.00522,153,7
5009,410.348914,0.087891,-0.066602,0.947559,-15.774886,4.19828,-4.270696,3.399944,40,40.051998,0.583667,0,-1.216887,0.004832,0,-0.020227,0.013907,-4.480548,-4.502816,0.004783,156,4
5010,410.353885,-0.115234,-0.031445,0.865527,-0.304522,42.655826,1.197538,3.399944,40,40.051998,0.583666,0,-0.941,-0.030655,0,-0.034918,0.00051,-4.480548,-4.496863,-0.001026,156,4
5011,410.358874,0.005859,0.066211,0.986621,12.765269,-27.117149,-4.051967,0.85001,40,39.848,0.589585,0,-1.069531,0.031131,0,0.058373,-0.011547,-4.480548,-4.517078,0.004753,156,4
5012,410.363858,0.173828,-0.000195,1.017871,-15.774886,-13.840141,-7.332907,0.85001,40,39.848,0.589588,0,-1.19951,0.020452,0,-0.018291,0.013894,-4.480548,-4.553625,0.008699,156,4
5013,410.368858,-0.001953,-0.097852,0.892871,-10.262458,23.976445,0.32262,0.85001,40,39.848,0.589591,0,-1.069628,-0.013456,0,-0.112832,0.009743,-4.480548,-4.552012,0.00066,156,4
5014,410.373835,-0.126953,0.034961,0.892871,21.300642,29.653513,3.603561,0.85001,40,39.848,0.589594,0,-0.855041,-0.019908,0,0.011336,-0.018667,-4.480548,-4.534077,-0.003026,156,4
5015,410.378824,0.115234,0.085742,1.02959,12.231809,-26.109929,-5.583072,0.85001,40,39.848,0.589597,0,-1.023267,0.029929,0,0.108367,-0.011431,-4.480548,-4.561931,0.006983,156,4
5016,410.383802,0.123047,-0.086133,0.974902,-31.600892,-6.057066,-6.895448,0.85001,40,39.848,0.5896,0,-1.096904,0.012944,0,-0.083518,0.02816,-4.480548,-4.596256,0.008836,156,4
5017,410.3888,-0.111328,-0.105664,0.892871,-13.285402,50.164202,2.509914,0.85001,40,39.848,0.589603,0,-0.786976,-0.038282,0,-0.196271,0.012964,-4.480548,-4.583712,-0.001188,156,4
5018,410.393768,-0.052734,0.066211,0.970996,32.94787,-2.943836,1.853726,0.85001,40,39.848,0.589606,0,-0.771718,0.007957,0,-0.002253,-0.028737,-4.480548,-4.574503,-0.000629,156,4
5019,410.398764,0.197266,0.031055,1.06084,-5.81695,-21.073822,-10.395118,-3.399944,40,39.779999,0.598382,0,-0.946011,0.024995,0,-0.017118,0.005196,-4.480548,-4.626437,0.012923,156,4
5020,410.403728,0.029297,-0.113477,0.928027,-34.623835,24.434275,-2.520861,-3.399944,40,39.779999,0.598386,0,-0.830675,-0.015524,0,-0.236713,0.031868,-4.469088,-4.638951,0.005012,159,1
5021,410.408711,-0.150391,-0.011914,0.920215,17.655327,31.576389,2.728643,-3.399944,40,39.779999,0.598391,0,-0.599495,-0.02337,0,-0.151451,-0.01435,-4.469088,-4.625354,-0.000676,159,1
5022,410.413691,0.068359,0.089648,1.045215,32.94787,-26.384625,-3.833237,-3.399944,40,39.779999,0.598395,0,-0.751429,0.028271,0,0.049902,-0.029101,-4.469088,-4.644443,0.006463,159,1
5023,410.418677,0.193359,-0.050977,1.041309,-25.377181,-12.558223,-11.051306,-3.399944,40,39.779999,0.5984,0,-0.883492,0.017127,0,-0.094805,0.022808,-4.469088,-4.699545,0.014791,159,1
5024,410.423674,-0.072266,-0.117383,0.93584,-11.95175,53.826826,-0.333568,-3.399944,40,39.779999,0.598404,0,-0.576678,-0.042947,0,-0.20391,0.011853,-4.469088,-4.701212,0.00359,159,1
5025,410.428664,-0.103516,0.062305,0.978809,31.25858,4.472977,1.197538,-3.399944,40,39.779999,0.598408,0,-0.50501,-0.000378,0,-0.019516,-0.027142,-4.469088,-4.695236,0.001904,159,1
5026,410.433637,0.205078,0.042773,1.068652,9.031044,-36.731535,-9.95766,-3.399944,40,39.779999,0.598413,0,-0.760515,0.037364,0,0.043502,-0.008185,-4.469088,-4.744756,0.014277,159,1
5027,410.438631,0.107422,-0.129102,1.002246,-17.997639,19.398166,-7.989095,-0.85001,40,39.779999,0.593317,0,-0.702261,-0.012025,0,-0.097966,0.01639,-4.469088,-4.784653,0.012772,159,1
5028,410.443617,-0.150391,-0.035352,0.939746,19.52244,46.226882,0.978808,-0.85001,40,39.779999,0.593322,0,-0.400947,-0.037541,0,-0.014885,-0.016933,-4.469088,-4.779773,0.003313,159,1
5029,410.448596,0.033203,0.113086,1.037402,19.70026,-18.509985,-1.864673,-0.85001,40,39.779999,0.593326,0,-0.501621,0.019655,0,0.129392,-0.018095,-4.469088,-4.789058,0.00642,159,1
5030,410.453591,0.232422,-0.050977,1.06084,-24.310259,-24.00392,-12.582412,-0.85001,40,39.779999,0.593331,0,-0.705915,0.025876,0,-0.010617,0.021289,-4.469088,-4.851907,0.018521,159,1
